Date,Close,High,Low,Open,Volume,Ticker,Return,Volatility_5d,Volatility_21d,RSI_14,MACD,MACD_signal,MACD_hist,ATR_14,SMA_20,SMA_50,SMA_200
2015-10-13,10115.2900390625,10229.289929003357,10049.790102298237,10227.390516774609,259780200,IBEX35,-0.012794712466843605,0.15968309203982853,0.26936631154367124,54.647924381886526,34.09675143869572,-67.68810303526172,101.78485447395744,219.5853238823618,9811.94501953125,10157.99177734375,10819.799013671874
2015-10-14,10037.58984375,10128.990145451156,9992.39066897452,10065.390597952495,253688800,IBEX35,-0.0076814599494866576,0.1562047539408445,0.27026314177647665,52.12505792490576,34.97662820401092,-47.15515678740719,82.13178499141812,213.6577633533814,9814.985009765625,10133.15380859375,10818.233017578124
2015-10-15,10101.6904296875,10132.690399718844,10055.089888800225,10132.089814361949,239299900,IBEX35,0.006386053518356638,0.1681010794731017,0.2625637002767124,54.01129527948666,40.38083334331532,-29.64795876126269,70.028792104578,205.18939139734297,9814.7400390625,10110.115859375,10818.77501953125
2015-10-16,10231.4892578125,10243.989244688584,10153.088949501109,10174.88970786218,246079200,IBEX35,0.01284921855688026,0.16936428979578402,0.26246936488773775,57.64990846204993,54.50903923344413,-12.816559162321326,67.32559839576545,200.69720736903878,9833.95498046875,10091.181875,10820.577016601563
2015-10-19,10207.2890625,10310.389539934187,10164.689497956932,10221.48924286818,186379800,IBEX35,-0.0023652661604488534,0.16489388354164167,0.24477470706487842,56.74839732846239,63.02646086906134,2.3520448439552073,60.67441602510613,196.76883841248284,9851.479931640624,10069.09388671875,10822.156508789063
2015-10-20,10100.58984375,10216.990121834891,10055.089887741044,10196.789946052671,218586200,IBEX35,-0.010453237690896455,0.15461022904288327,0.24844834208890598,52.82603642919085,60.46978560216303,13.975592995596772,46.49419260656626,194.27822381829463,9878.99990234375,10048.059921875,10822.084506835938
2015-10-21,10157.4892578125,10188.289029927291,10003.98942014829,10126.088900395363,208277800,IBEX35,0.005633276367291273,0.14274745658204263,0.2189522903314454,54.62707081847349,62.31656267607832,23.643786931693082,38.672775744385234,193.56546567263086,9913.144873046875,10033.6079296875,10824.277001953125
2015-10-22,10365.3896484375,10402.489219364305,10109.489523014989,10130.089111041574,272762700,IBEX35,0.020467694855310414,0.19345652749570352,0.2231108675478678,60.55311098524449,79.63795407813632,34.842620360981726,44.79533371715459,200.6679107209655,9966.84482421875,10021.9579296875,10827.116499023437
2015-10-23,10476.2890625,10591.88952990298,10418.189512699171,10449.689480399706,344634400,IBEX35,0.010699010632872596,0.18866162520027144,0.20652473914149175,63.30619315423868,101.14796665079484,48.10368961894435,53.04427703185049,202.51305148843076,10014.684765625,10013.8979296875,10829.667993164063
2015-10-26,10478.2890625,10517.588826897962,10408.58893864304,10473.88965294771,248738200,IBEX35,0.00019090729437376552,0.18334651105524896,0.19562863810588363,63.35586340313954,117.00740138264155,61.884431971683796,55.12296941095775,195.83353982889435,10068.889697265626,10005.4579296875,10832.829487304687
2015-10-27,10322.3896484375,10458.189311802544,10300.68947570769,10458.189311802544,243678900,IBEX35,-0.014878327285361648,0.20830372221776128,0.19767696540344334,56.891174423520674,115.66304626006968,72.64015482936097,43.02289143070871,194.5311146119955,10115.3146484375,9993.9479296875,10834.528984375
2015-10-28,10421.8896484375,10440.08884842898,10296.789191445192,10320.989361813774,218571200,IBEX35,0.009639240853019038,0.21168462942838787,0.19767904279779266,59.71639543263228,121.22900112118805,82.35792408772639,38.87107703346166,190.87172478140928,10158.414599609376,9986.7379296875,10836.443979492187
