Date,Close,High,Low,Open,Volume,Ticker,Return,Volatility_5d,Volatility_21d,RSI_14,MACD,MACD_signal,MACD_hist,ATR_14,SMA_20,SMA_50,SMA_200
2015-10-30,2079.360107421875,2094.320068359375,2079.340087890625,2090.0,4256200000,S&P500,-0.004809877003672414,0.10434213490338784,0.1290243345512554,64.53796603891986,28.88962238493241,22.860319703638382,6.029302681294027,22.42018688989803,2033.5349914550782,1979.9851977539063,2061.587601928711
2015-11-02,2104.050048828125,2106.199951171875,2080.760009765625,2080.760009765625,3760020000,S&P500,0.011873817006551102,0.1281005265351619,0.12676035140100436,68.75567176507795,30.561325802326337,24.40052092337597,6.1608048789503655,22.7358766656196,2039.384991455078,1982.6483984375,2062.010751953125
2015-11-03,2109.7900390625,2116.47998046875,2097.510009765625,2102.6298828125,4272060000,S&P500,0.002728067346863705,0.11831988622845603,0.11499111236645893,69.6591468892769,31.980678688755233,25.916552476451823,6.06412621230341,22.466883382584268,2045.8784912109375,1986.98,2062.446951904297
2015-11-04,2102.31005859375,2114.590087890625,2096.97998046875,2110.60009765625,4078870000,S&P500,-0.003545367230984642,0.1057818868103411,0.11496080642455607,66.94257371954826,32.13156152604256,27.15955428636997,4.972007239672589,22.119970813962176,2051.202496337891,1991.6740014648437,2062.7979022216796
2015-11-05,2099.929931640625,2108.780029296875,2090.409912109375,2101.679931640625,4051890000,S&P500,-0.0011321483923818487,0.10654402225819233,0.11416941747071353,66.0597689959002,31.693735256704713,28.06639048043692,3.627344776267794,21.852124126357733,2055.527490234375,1994.8623999023437,2062.981802368164
2015-11-06,2099.199951171875,2101.909912109375,2083.739990234375,2098.60009765625,4369020000,S&P500,-0.0003476213457177524,0.0952666545120562,0.11212276769539706,65.7732802635751,30.931294748956134,28.639371334140762,2.291923414815372,21.58910967983218,2059.742987060547,1997.0931982421876,2063.2187017822266
2015-11-09,2078.580078125,2096.56005859375,2068.239990234375,2096.56005859375,3882350000,S&P500,-0.009822729385718598,0.07467884126502533,0.1193678597174644,58.10741033773399,28.336557529756192,28.57880857326385,-0.24225104350765747,22.258456198237024,2062.798992919922,1998.8873999023438,2063.3261517333985
2015-11-10,2081.719970703125,2083.669921875,2069.909912109375,2077.18994140625,3821440000,S&P500,0.0015105949543003927,0.06972306201278865,0.11936482245701865,58.89308068328011,26.23119578271462,28.109286015154005,-1.8780902324393836,21.651424310193306,2066.7004943847655,2001.0781982421875,2063.5870013427734
2015-11-11,2075.0,2086.93994140625,2074.85009765625,2083.409912109375,3692410000,S&P500,-0.003228085812548187,0.06950742614718565,0.11681875710945686,56.452874696362464,23.746698793384894,27.236768570800184,-3.4900697774152896,20.9684542701795,2070.738494873047,2004.3011987304687,2063.951201171875
2015-11-12,2045.969970703125,2072.2900390625,2045.6600341796875,2072.2900390625,4016370000,S&P500,-0.013990375564759017,0.10382446120610354,0.12718672874576756,47.329440149690605,19.21375210520364,25.632165277680876,-6.418413172477237,21.566419380903284,2071.843994140625,2006.2433984375,2064.0748010253906
2015-11-13,2023.0400390625,2044.6400146484373,2022.02001953125,2044.6400146484373,4278750000,S&P500,-0.011207364706699363,0.10058368391222289,0.12406988202819895,41.60934622454265,13.614169673271135,23.228566156798927,-9.614396483527791,21.73667165168698,2071.340496826172,2007.6815991210938,2064.215051269531
2015-11-16,2053.18994140625,2053.219970703125,2019.3900146484373,2022.0799560546875,3741240000,S&P500,0.014903265264943455,0.1822611830168494,0.13364912762881387,50.14183820047947,11.477005622417892,20.87825404992272,-9.401248427504829,22.600477680472746,2072.3169921875,2010.3209985351561,2064.3767510986327
2015-11-17,2050.43994140625,2066.68994140625,2045.9000244140625,2053.669921875,4427350000,S&P500,-0.0013393792481354305,0.17950867418109662,0.13380049481525227,49.43230152403969,9.452424037021046,18.593088047342384,-9.140664010321338,22.4711519170238,2073.30048828125,2011.9415966796876,2064.37880065918
2015-11-18,2083.580078125,2085.31005859375,2051.989990234375,2051.989990234375,3926390000,S&P500,0.01616245179852549,0.22483034912237926,0.1442036203315571,57.278012908573,10.4021510911316,16.95490065610023,-6.552749564968629,23.356792293486386,2076.5324951171874,2014.7723974609376,2064.5891510009765
2015-11-19,2081.239990234375,2086.739990234375,2078.760009765625,2083.699951171875,3628110000,S&P500,-0.00112310916925773,0.18639357488894143,0.14219750147662186,56.61010641113563,10.841022528676604,15.732125030615503,-4.891102501938899,22.258448591719503,2077.968994140625,2017.351396484375,2064.682750854492
2015-11-20,2089.169921875,2097.06005859375,2082.820068359375,2082.820068359375,3929600000,S&P500,0.003810195689989637,0.13534799657614904,0.13153313134842173,58.38119110501503,11.693910395194507,14.924482103531304,-3.2305717083367966,21.798564289409182,2078.6699951171877,2019.9137939453126,2064.8512506103516
2015-11-23,2086.590087890625,2095.610107421875,2081.389892578125,2089.409912109375,3587980000,S&P500,-0.0012348607728660532,0.11967777806912697,0.12636315364029432,57.55806957054324,12.023064726103257,14.344198628045694,-2.321133901942437,21.25725361471924,2079.4405029296877,2022.5849951171874,2065.0505010986326
2015-11-24,2089.139892578125,2094.1201171875,2070.2900390625,2084.419921875,3884930000,S&P500,0.0012219959743400288,0.1147634464577619,0.1261403402098844,58.18557427801926,12.34733741369746,13.944826385176047,-1.5974889714785867,21.44102679402501,2080.6030029296876,2024.8059936523437,2065.1532501220704
2015-11-25,2088.8701171875,2093.0,2086.300048828125,2089.300048828125,2852940000,S&P500,-0.00012913227667687988,0.03322127159076704,0.12569370730784327,58.0877185444953,12.439166269811722,13.643694362103181,-1.2045280922914596,20.388092821014293,2080.52900390625,2026.6771948242188,2065.2549505615234
2015-11-27,2090.110107421875,2093.2900390625,2084.1298828125,2088.820068359375,1466840000,S&P500,0.0005936176807606053,0.02998579398826603,0.11882290699178163,58.433747499607136,12.468271674126754,13.408609824507895,-0.940338150381141,19.58609735165613,2080.564013671875,2028.6753979492187,2065.263101196289
2015-11-30,2080.409912109375,2093.81005859375,2080.409912109375,2090.949951171875,4275030000,S&P500,-0.004640997274763192,0.03673147480043243,0.11991421120639796,54.63378487492058,11.575181733215686,13.041924206249453,-1.4667424730337668,19.144243718278908,2080.61650390625,2031.1229956054688,2065.180200805664
2015-12-01,2102.6298828125,2103.3701171875,2082.929931640625,2082.929931640625,3712120000,S&P500,0.01068057336863748,0.08893176498174803,0.1243018031840448,60.9054080534718,12.516089764566459,12.936757317912853,-0.4206675533463944,19.416812386839347,2080.5454956054687,2033.8361938476562,2065.1916497802736
2015-12-02,2079.510009765625,2104.27001953125,2077.110107421875,2101.7099609375,3950640000,S&P500,-0.010995693172566212,0.1262130392998814,0.12331412028044506,52.73615226280063,11.266314563001742,12.60266876693063,-1.336354203928888,19.969890938449037,2079.031494140625,2036.5715942382812,2065.0908001708985
2015-12-03,2049.6201171875,2085.0,2042.3499755859373,2080.7099609375,4306490000,S&P500,-0.014373526666262015,0.15740230725668478,0.13157480460921112,44.437624281701325,7.774376013514939,11.637010216247493,-3.862634202732554,21.589900472421444,2076.3969970703124,2038.7887963867188,2064.8516510009767
2015-12-04,2091.68994140625,2093.840087890625,2051.239990234375,2051.239990234375,4214910000,S&P500,0.0205256690573854,0.23600941554103042,0.1514255124853542,55.13806472373366,8.30592721853509,10.970793616705013,-2.6648663981699237,23.20633406032884,2075.984997558594,2041.9777954101562,2064.758600463867
2015-12-07,2077.070068359375,2090.419921875,2066.780029296875,2090.419921875,4043820000,S&P500,-0.006989502964787397,0.23962999273266686,0.1532295133704068,51.431213099720594,7.46147259515601,10.268929412395213,-2.8074568172392027,23.32801820668928,2074.8785034179687,2044.8923974609374,2064.595651245117
2015-12-08,2063.590087890625,2073.85009765625,2052.320068359375,2073.389892578125,4173570000,S&P500,-0.0064899016523778386,0.22062603022111515,0.15463509021539312,48.21276807371086,5.639505743489735,9.343044678614117,-3.7035389351243815,23.429588334782903,2074.12900390625,2048.528798828125,2064.3362017822265
2015-12-09,2047.6199951171875,2080.330078125,2036.530029296875,2061.169921875,4385250000,S&P500,-0.007738985017979982,0.21494676623430678,0.15326029714806216,44.648053841944055,2.873803450502237,8.04919643299174,-5.1753929824895035,24.88462122716448,2072.424005126953,2051.7993994140625,2064.005001220703
2015-12-10,2052.22998046875,2067.64990234375,2045.6700439453125,2047.9300537109373,3715150000,S&P500,0.0022513871531610885,0.19061804230114388,0.15341451526174096,45.8917181947834,1.041940901984617,6.647745326790316,-5.605804424805699,24.677138167969698,2071.285504150391,2054.4433984375,2063.712451171875
2015-12-11,2012.3699951171875,2047.27001953125,2008.800048828125,2047.27001953125,4301060000,S&P500,-0.019422767297482935,0.1225584008818092,0.1665579262634958,37.95166521575352,-3.584866945006979,4.601222872430856,-8.186089817437836,26.016623416016504,2069.605505371094,2056.2143994140624,2063.251801147461
2015-12-14,2021.93994140625,2022.9200439453125,1993.260009765625,2013.3699951171875,4612440000,S&P500,0.004755560017433602,0.15163076496178304,0.161287461955318,40.60853441103805,-6.405591144576647,2.3998600690293554,-8.805451213606002,26.276867041993004,2069.550500488281,2057.625998535156,2062.7745513916016
2015-12-15,2043.4100341796875,2053.8701171875,2025.550048828125,2025.550048828125,4353540000,S&P500,0.010618561082731848,0.18772666447582337,0.1607739133785934,46.17678512747694,-6.829848103684981,0.5539184344864883,-7.383766538171469,26.68067480908279,2069.0615051269533,2058.7531982421874,2062.4527014160158
2015-12-16,2073.070068359375,2076.719970703125,2042.4300537109373,2046.5,4635450000,S&P500,0.014514969430300617,0.20940186771849156,0.16034144163493172,52.76517724275267,-4.718367517670231,-0.5005387559448555,-4.217828761725375,27.224192107876004,2070.193011474609,2060.6161987304686,2062.3254016113283
2015-12-17,2041.8900146484373,2076.3701171875,2041.6600341796875,2073.760009765625,4327390000,S&P500,-0.015040520909943789,0.24404055377724396,0.16911444903491338,46.34297978794853,-5.497600773173417,-1.499951159390568,-3.9976496137828494,27.75889860072861,2068.108508300781,2061.5373999023436,2062.029651489258
2015-12-18,2005.550048828125,2040.81005859375,2005.3299560546875,2040.81005859375,6683070000,S&P500,-0.01779722000676376,0.23642799021811645,0.16876965593955276,40.20152671057664,-8.94437508980991,-2.9888359454744364,-5.955539144335473,28.38755288594441,2064.324011230469,2061.3797998046875,2061.7011016845704
2015-12-21,2021.1500244140625,2022.9000244140625,2005.9300537109373,2010.27001953125,3760280000,S&P500,0.0077784025360287945,0.24164981414367404,0.1719807329198857,43.65358080555674,-10.298466600663232,-4.450762076512196,-5.847704524151037,27.599154507372486,2060.923016357422,2061.505,2061.4097021484376
2015-12-22,2038.969970703125,2042.739990234375,2020.489990234375,2023.1500244140625,3520860000,S&P500,0.008816736053143037,0.23696180559936703,0.17472179059679022,47.38973780783988,-9.820468888379082,-5.524703438885573,-4.295765449493509,27.217072042560165,2058.5420104980467,2061.9352001953125,2061.3837518310547
2015-12-23,2064.2900390625,2064.72998046875,2042.199951171875,2042.199951171875,3484090000,S&P500,0.01241806830075265,0.2290113992328268,0.18088135036670974,52.2359568999466,-7.314220567882785,-5.882606864685015,-1.4316137031977698,27.112996165636225,2057.2995178222654,2063.1472021484374,2061.5040020751953
2015-12-24,2060.989990234375,2067.360107421875,2058.72998046875,2063.52001953125,1411860000,S&P500,-0.001598636221499028,0.1933246541263305,0.180816796315209,51.56920662515721,-5.530534518821696,-5.812192395512351,0.28165787669065523,25.792791221885427,2055.9055114746093,2064.4822021484374,2061.479202270508
2015-12-28,2056.5,2057.77001953125,2044.199951171875,2057.77001953125,2492510000,S&P500,-0.00217855994238203,0.10421022418684621,0.18089119767090603,50.62243251704106,-4.428209518808671,-5.535395820171615,1.107186301362944,25.14973749621504,2054.2250061035156,2065.1350024414064,2061.494702758789
2015-12-29,2078.360107421875,2081.56005859375,2060.5400390625,2060.5400390625,2542000000,S&P500,0.010629762908764828,0.1106832323946852,0.1850751800984478,54.95817500342562,-1.7702744165540025,-4.782371539448093,3.0120971228940903,25.14333186032468,2054.1225158691404,2066.0400048828124,2061.480553588867
2015-12-30,2063.360107421875,2077.340087890625,2061.969970703125,2077.340087890625,2367430000,S&P500,-0.007217228595965963,0.13691096017892748,0.18606596449568213,51.60939796942354,-0.8642537590435495,-3.998747983367184,3.1344942243236344,24.518103635926487,2052.1590270996094,2066.6340063476564,2061.425953979492
2015-12-31,2043.93994140625,2062.5400390625,2043.6199951171875,2060.590087890625,2655330000,S&P500,-0.00941191309542666,0.12343637848708992,0.18409755165136493,47.568140956703566,-1.693746501453461,-3.5377476869844395,1.8440011855309786,24.17681854083799,2050.3805236816406,2066.897404785156,2061.1481536865235
2016-01-04,2012.6600341796875,2038.199951171875,1989.6800537109373,2038.199951171875,4304880000,S&P500,-0.015303731089594375,0.1552005953313276,0.18753410759707456,41.87975550164086,-4.819595277808503,-3.794117205149252,-1.0254780726592507,26.325609194729044,2048.53251953125,2066.771806640625,2060.7651037597657
2016-01-05,2016.7099609375,2021.93994140625,2004.1700439453125,2013.780029296875,3706620000,S&P500,0.0020122259542274534,0.16217850388138264,0.18185257156956017,42.832957533228594,-6.890626853785079,-4.413419134876418,-2.4772077189086614,25.71448692802965,2044.7835205078125,2066.0558056640625,2060.308153076172
2016-01-06,1990.260009765625,2011.7099609375,1979.050048828125,2011.7099609375,4336660000,S&P500,-0.013115396702646942,0.10664289435713396,0.16926335262030276,38.40313256184045,-10.544671893075247,-5.639669686516184,-4.905002206559063,26.567731583840033,2040.443017578125,2064.3580078125,2059.737353515625
2016-01-07,1943.0899658203125,1985.3199462890625,1938.8299560546875,1985.3199462890625,5076590000,S&P500,-0.023700443014411654,0.14892741344120514,0.18431437039234178,32.039313833124616,-17.050213000486337,-7.921778349310214,-9.128434651176123,28.343611735775568,2034.4180114746093,2061.7962084960936,2058.9953033447264
2016-01-08,1922.030029296875,1960.4000244140625,1918.4599609375,1945.969970703125,4664940000,S&P500,-0.010838374390218508,0.14776346504505666,0.18592886816464863,29.674938413725947,-23.63283743123361,-11.063990165694893,-12.568847265538718,29.31478686011749,2028.1385131835937,2058.9190112304686,2058.3002032470704
2016-01-11,1923.6700439453125,1935.6500244140625,1901.0999755859373,1926.1199951171875,4607290000,S&P500,0.0008532721255336551,0.16926392658636005,0.1857338963214519,30.10749129680688,-28.390016800391322,-14.529195492634178,-13.860821307757144,29.688734143546615,2021.710516357422,2055.58541015625,2057.637803955078
2016-01-12,1938.6800537109373,1947.3800048828125,1914.3499755859373,1927.8299560546875,4887260000,S&P500,0.0078027985167561376,0.19581636390177495,0.18864797837366806,34.10248464804661,-30.59623898238351,-17.742604190584046,-12.853634791799465,29.927398083070084,2018.0260192871094,2052.5708129882814,2057.0261041259764
2016-01-13,1890.280029296875,1950.3299560546875,1886.4100341796875,1940.3399658203125,5087030000,S&P500,-0.024965452304219538,0.23099441387886396,0.19570632001918506,28.45458494201148,-35.83705615535246,-21.361494583537727,-14.47556157181473,32.355435496779364,2011.4430236816406,2048.789211425781,2056.046304321289
2016-01-14,1921.8399658203125,1934.469970703125,1878.9300537109373,1891.6800537109373,5241110000,S&P500,0.016695905386662213,0.2583281602215233,0.2057093103165529,35.90837967802368,-37.0171082217023,-24.49261731117064,-12.52449091053166,34.011469889308536,2005.364520263672,2045.145009765625,2055.3160546875
2016-01-15,1880.3299560546875,1916.6800537109373,1857.8299560546875,1916.6800537109373,5468460000,S&P500,-0.021599098001850003,0.2905691072985703,0.21037007155498194,31.290806597499977,-40.83114286214936,-27.760322421366386,-13.070820440782978,36.154222737616855,1995.7275146484376,2040.5558081054687,2054.419254760742
2016-01-19,1881.3299560546875,1901.43994140625,1864.5999755859373,1888.6600341796875,4928350000,S&P500,0.0005318215543925753,0.29022270840493264,0.20030957915837008,31.51927081668268,-43.27426239113606,-30.86311041532032,-12.411151975815741,36.20320438638085,1987.69951171875,2036.1362060546876,2053.491104736328
2016-01-20,1859.3299560546875,1876.1800537109373,1812.2900390625,1876.1800537109373,6416070000,S&P500,-0.011693855152413501,0.2713651664997954,0.19842456097266678,29.217540875384966,-46.45021914585618,-33.98053216142749,-12.46968698442869,38.54868385822418,1980.3885070800782,2031.3242065429688,2052.384653930664
2016-01-21,1868.989990234375,1889.8499755859373,1848.97998046875,1861.4599609375,5078810000,S&P500,0.005195438361131455,0.23621372999447482,0.1947803434314359,31.58019791518059,-47.63855610862947,-36.71213695086789,-10.926419157761586,38.71449180529297,1972.7805053710938,2026.7200073242188,2051.347953491211
2016-01-22,1906.9000244140625,1908.8499755859373,1877.4000244140625,1877.4000244140625,4901760000,S&P500,0.020283701024494727,0.25490398533242314,0.20808884956494544,40.038918710075976,-45.00253754252344,-38.370217069199,-6.632320473324441,38.79631277288364,1966.1770080566407,2023.28640625,2050.4729541015627
2016-01-25,1877.0799560546875,1906.280029296875,1875.969970703125,1906.280029296875,4401380000,S&P500,-0.015637982053378963,0.22723953650577464,0.20830117837915066,36.24324324744918,-44.80324027247593,-39.656821709854384,-5.146418562621548,38.23443712560178,1956.81650390625,2019.1936059570312,2049.402454223633
2016-01-26,1903.6300048828125,1906.72998046875,1878.7900390625,1878.7900390625,4357940000,S&P500,0.014144335590226431,0.2496842592507898,0.21007809936251784,41.55564234809517,-42.01856483788765,-40.12917033546104,-1.8893945024266117,37.62126478906326,1948.948504638672,2015.7662060546875,2048.4103039550782
2016-01-27,1882.949951171875,1916.989990234375,1872.699951171875,1902.52001953125,4754040000,S&P500,-0.010863483795639506,0.24677172344536955,0.21132096609019718,38.84092239883676,-41.00768592063105,-40.304873452495045,-0.7028124681360026,38.09760580859446,1940.2710021972657,2012.5058056640626,2047.3629040527344
2016-01-28,1893.3599853515625,1902.9599609375,1873.6500244140625,1885.219970703125,4693010000,S&P500,0.005528577205787588,0.24700161434505358,0.2139242487057889,40.932754994784204,-38.91793263584668,-40.02748528916537,1.109552653318687,37.469915145368965,1931.02099609375,2009.9122045898437,2046.350503540039
2016-01-29,1940.239990234375,1940.239990234375,1894.0,1894.0,5497570000,S&P500,0.0247602174153414,0.26822147984932254,0.23089524879096318,49.336641050061736,-33.097436850724534,-38.641475601477204,5.544038750752669,38.14206441232922,1924.864990234375,2007.6532055664063,2045.5185540771483
2016-02-01,1939.3800048828125,1947.199951171875,1920.300048828125,1936.93994140625,4322530000,S&P500,-0.00044323658717015935,0.21627170128798082,0.230590815686378,49.19835698790853,-28.228643407796426,-36.558909162741045,8.33026575494462,37.339052836002125,1919.6369934082031,2005.4320068359375,2044.6905041503906
2016-02-02,1903.030029296875,1935.260009765625,1897.2900390625,1935.260009765625,4463190000,S&P500,-0.018743090830274922,0.26481625716046026,0.23613753569660081,43.63160932728963,-26.99208086070189,-34.64554350233321,7.653462641631322,37.67840376345287,1914.1554931640626,2001.821005859375,2043.7997546386719
2016-02-03,1912.530029296875,1918.010009765625,1872.22998046875,1907.0699462890625,5172950000,S&P500,0.004992038934619414,0.24698092667421565,0.23358003759527002,45.37131526349876,-24.95782723137495,-32.70800024814156,7.75017301676661,38.257091301554446,1908.9464965820312,1998.446806640625,2042.8604052734374
2016-02-04,1915.449951171875,1927.3499755859373,1900.52001953125,1911.6700439453125,5193320000,S&P500,0.0015267325638141926,0.24625618480118674,0.23347251106821726,45.92374761734969,-22.84669085106043,-30.735738368725332,7.889047517664903,37.440867355349646,1905.2059936523438,1994.9724072265626,2041.9512048339843
2016-02-05,1880.050048828125,1913.0699462890625,1872.6500244140625,1913.0699462890625,4929940000,S&P500,-0.018481246310869337,0.18208312525737066,0.23729944576403225,40.567592870096306,-23.756229305858824,-29.33983655615203,5.5836072502932055,37.82365731266842,1902.0539978027343,1990.8416064453124,2040.8116552734375
2016-02-08,1853.43994140625,1873.25,1828.4599609375,1873.25,5636460000,S&P500,-0.014153935656373462,0.18064363554108073,0.22875548129885837,37.067803603447345,-26.32084801143901,-28.736038847209425,2.4151908357704137,38.80697378252246,1898.624493408203,1986.127607421875,2039.5142053222655
2016-02-09,1852.2099609375,1868.25,1834.93994140625,1848.4599609375,5183220000,S&P500,-0.0006636203533073592,0.16385155085349626,0.2265901475768535,36.90930160066632,-28.12833007729023,-28.614497093225587,0.48616701593535794,38.414336983324425,1895.0514892578126,1981.394404296875,2038.186805419922
2016-02-10,1851.8599853515625,1881.5999755859373,1850.3199462890625,1857.0999755859373,4471170000,S&P500,-0.00018895027740828407,0.14644093817833528,0.2264730301140673,36.86100358660521,-29.251816015199665,-28.741960877620404,-0.5098551375792617,37.90474357714945,1890.7104858398438,1976.6294018554688,2036.9015057373047
2016-02-11,1829.0799560546875,1847.0,1810.0999755859373,1847.0,5500800000,S&P500,-0.012301161792504733,0.13147123734296448,0.22653738524422262,33.76395530994556,-31.615896326244638,-29.31674796734525,-2.2991483588993873,38.180119733469155,1887.6504821777344,1971.602802734375,2035.47310546875
2016-02-12,1864.780029296875,1864.780029296875,1833.4000244140625,1833.4000244140625,4696920000,S&P500,0.019518049565855122,0.2131189185803727,0.22376786646614183,41.98986949671698,-30.259931794766317,-29.505384732829462,-0.7545470619368544,38.00297355552046,1884.7974853515625,1966.8458056640625,2034.2627551269532
2016-02-16,1895.5799560546875,1895.77001953125,1871.43994140625,1871.43994140625,4570670000,S&P500,0.01651665412216241,0.2101261164303489,0.22359457146941214,47.99100590167145,-26.39574967922681,-28.883457722108933,2.4877080428821223,37.50204617543864,1885.5599853515625,1963.1672045898438,2033.3131048583984
2016-02-17,1926.8199462890625,1930.6800537109373,1898.800048828125,1898.800048828125,5011540000,S&P500,0.01648043921048603,0.21828352623578576,0.2172705437919638,53.2713123626803,-20.575371311555273,-27.2218404399982,6.646469128442927,37.33047842406801,1887.8344848632812,1960.711201171875,2032.4057543945312
2016-02-18,1917.8299560546875,1930.0,1915.0899658203125,1927.5699462890625,4436490000,S&P500,-0.004665713707027619,0.23082410598461864,0.21823172418878206,51.64631366492388,-16.49791886200137,-25.077056124398833,8.579137262397463,35.729018120897976,1890.7594848632812,1957.2340014648437,2031.4224542236327
2016-02-19,1917.780029296875,1918.780029296875,1902.1700439453125,1916.739990234375,4142850000,S&P500,-2.6032942938902792e-05,0.17564716409954834,0.2133655090000927,51.63689306517373,-13.119305899447,-22.685506079408466,9.566200179961466,34.3633729230883,1893.1989868164062,1954.0482006835937,2030.5640545654296
2016-02-22,1945.5,1946.699951171875,1924.43994140625,1924.43994140625,4054710000,S&P500,0.014454197186153817,0.16060389534381705,0.21771899763084043,56.39288061158331,-8.11145698780092,-19.770696261086957,11.659239273286037,33.974554991081995,1895.1289855957032,1951.6863989257813,2029.890805053711
2016-02-23,1921.27001953125,1942.3800048828125,1919.43994140625,1942.3800048828125,3890650000,S&P500,-0.012454371867771763,0.19753798186147944,0.2125566497587567,51.61487781230881,-6.028366316778602,-17.022230272225286,10.993863955446685,33.409233819844,1897.3384887695313,1949.1593994140626,2029.0571551513672
2016-02-24,1929.800048828125,1932.0799560546875,1891.0,1917.56005859375,4317250000,S&P500,0.004439786812972857,0.15971550896853579,0.2046497284947418,53.12073926729699,-3.6471577124743817,-14.347215760275105,10.700058047800724,33.957142550904244,1898.646990966797,1946.71080078125,2028.1256549072266
2016-02-25,1951.699951171875,1951.8299560546875,1925.4100341796875,1931.8699951171875,4118210000,S&P500,0.011348275359951865,0.16826870470398594,0.20267528676571633,56.835069865286926,0.007025372023008458,-11.476367533815482,11.48339290583849,33.41876964548251,1902.084490966797,1945.4973999023437,2027.357504272461
2016-02-26,1948.050048828125,1962.9599609375,1945.780029296875,1954.949951171875,4348510000,S&P500,-0.0018701144822791393,0.17122268104060198,0.19823966153822917,56.03816322927293,2.578748964967872,-8.66534423405881,11.244093199026683,32.25885264513555,1904.818994140625,1944.0196020507813,2026.6021539306641
2016-02-29,1932.22998046875,1958.27001953125,1931.81005859375,1947.1300048828125,4588180000,S&P500,-0.008120976341902342,0.15147263499174765,0.20053853527534918,52.59582075008689,3.3022449140773915,-6.27182640443157,9.574071318508961,31.844646094590153,1904.4184936523438,1941.7960009765625,2025.770903930664
2016-03-01,1978.3499755859373,1978.3499755859373,1937.0899658203125,1937.0899658203125,4819750000,S&P500,0.023868791801894496,0.19630072113154087,0.1992297176666427,60.2599700238045,7.510541978550464,-3.515352727835163,11.025894706385627,32.86431388191852,1906.3669921875,1939.9015991210938,2025.0571533203124
2016-03-02,1986.449951171875,1986.510009765625,1968.800048828125,1976.5999755859373,4666610000,S&P500,0.004094308735004715,0.19648153903891505,0.19943506871538838,61.439131469864826,11.368202494852994,-0.5386416832975311,11.906844178150525,31.781860100174338,1910.53798828125,1938.7927978515625,2024.3757531738281
2016-03-03,1993.4000244140625,1993.68994140625,1977.3699951171875,1985.5999755859373,5081700000,S&P500,0.0034987406745825567,0.19048958546903713,0.18580331716329535,62.46817816345368,14.815455722160777,2.5321777977941307,12.283277924366647,30.677437685094922,1914.5814880371095,1938.5497973632812,2023.696753540039
