Date,Close,High,Low,Open,Volume,Ticker,Return,Volatility_5d,Volatility_21d,RSI_14,MACD,MACD_signal,MACD_hist,ATR_14,SMA_20,SMA_50,SMA_200,tweet_sentiment_mean,tweet_sentiment_std,tweet_count,news_sentiment_mean,news_sentiment_std,news_count
2015-11-23,26.604867935180664,27.05223717358773,26.51223020029013,26.94830156533523,129930000,AAPL,-0.0129925736403753,0.2717813684658454,0.2939683112145167,53.14323308309115,0.1513225955479917,0.1859097271758563,-0.0345871316278645,0.5709703611987456,26.667015552520752,25.89605865478516,27.330038347244265,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-24,26.86018180847168,26.96637560498884,26.46252220611864,26.50997016808758,171212800,AAPL,0.0095965097031511,0.2550794531659123,0.2718256274273638,55.65244846210994,0.170072152865103,0.1827422123137056,-0.0126700594486026,0.5661762924609924,26.721448516845705,25.91004737854004,27.328265504837034,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-25,26.668121337890625,26.93925467698589,26.64326740537824,26.934734839903943,85553200,AAPL,-0.0071503786515875,0.1746254835834958,0.2721488003575302,53.33849491630603,0.1675027696015014,0.1796943237712648,-0.0121915541697633,0.5468770766857537,26.713182640075683,25.919609909057616,27.322342948913573,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-27,26.618417739868164,26.75398529305401,26.57096978577833,26.72687143765424,52185600,AAPL,-0.0018637832561471,0.1423771257368074,0.2313504507253739,52.72749378829798,0.1596158971783516,0.1756786384526821,-0.0160627412743304,0.5208869645850341,26.688257694244385,25.93938240051269,27.31440987586975,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-30,26.729137420654297,26.97993503760885,26.604867709978283,26.65909370926716,156721200,AAPL,0.0041595139826924,0.1418057176041339,0.2286148040263869,53.99181673410091,0.1604500782522322,0.1726329264125921,-0.0121828481603599,0.5104712762311437,26.68045530319214,25.963484115600583,27.30633899688721,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,26.512226104736328,26.844363534034464,26.403774121993987,26.830807467144968,139409600,AAPL,-0.0081151633329684,0.1197384678153045,0.2284307621192019,51.1079202462502,0.141971681205522,0.1665006773711781,-0.024528996165656,0.505479714503239,26.642909049987797,25.97532833099365,27.2963471698761,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-02,26.272724151611328,26.68620139455058,26.22753611663117,26.51222383986961,133546400,AAPL,-0.0090336417688522,0.0878619700889401,0.2237613966368918,48.0557508847588,0.1067708247947898,0.1545547068559005,-0.0477838820611106,0.5021358261758225,26.57775154113769,25.990526657104493,27.2841653251648,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-03,26.02870178222656,26.387952999182904,25.8072780216736,26.33372701836769,166278000,AAPL,-0.0092880497650945,0.0932236801979677,0.2199280911093256,45.100418993691726,0.0585088727865148,0.1353455400420233,-0.0768366672555085,0.5077457655567857,26.50680494308472,25.996705055236816,27.27106450080872,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-04,26.894067764282227,26.943775634554367,26.008369222127705,26.04903914109465,231108000,AAPL,0.0332466055854761,0.2897156196589386,0.2523811705409395,55.54198860342701,0.0890620784963083,0.1260888477328803,-0.037026769236572,0.5382929546189198,26.485453033447264,26.01713111877441,27.26111954689026,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-07,26.72461128234864,27.08160261812912,26.61841750440518,26.8827728517287,128336800,AAPL,-0.0063008869992751,0.29471875706341,0.2527663217404367,53.40017113013536,0.0984669268212883,0.1205644635505619,-0.0220975367292736,0.5329281088407071,26.454046535491944,26.035472869873047,27.246424226760865,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-08,26.713319778442383,26.796917829709056,26.40377634253209,26.55289826229715,137238000,AAPL,-0.0004225133075634,0.2861419193824923,0.2526610860514508,53.25281037065272,0.103812520760627,0.117214074992575,-0.0134015542319479,0.5229433501504398,26.427611351013184,26.06380283355713,27.23259801864624,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-09,26.12360382080078,26.591307078474028,26.00159405047561,26.58000920714622,185445600,AAPL,-0.0220757271103946,0.3286191691586838,0.2629065455188702,46.09801522685116,0.0597747470749041,0.1057262094090408,-0.0459514623341366,0.5364278057087493,26.414619636535644,26.095547332763672,27.21959252357483,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-10,26.24786758422852,26.42184512147056,26.098745704691066,26.21849553681688,116850800,AAPL,0.0047567619031487,0.321261505696627,0.2404235457135221,47.69280131751215,0.0345038029840303,0.0914817281240387,-0.0569779251400084,0.5211900636423737,26.415297412872317,26.124197425842286,27.205390634536744,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-11,25.572303771972656,26.07163905887433,25.497741949687065,26.026451015932764,187544800,AAPL,-0.0257378550881515,0.212485390110532,0.2558054801501317,40.65111461057583,-0.0395797057911586,0.0652694413409992,-0.1048491471321579,0.5375426044208795,26.38660249710083,26.14257595062256,27.189996614456177,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-14,25.41414260864257,25.45933064929182,24.80635363617469,25.346358823855457,257274800,AAPL,-0.0061848617449722,0.2126126875224001,0.2563077326966028,39.192161808541535,-0.1097881350311986,0.0302579260665596,-0.1400460610977583,0.5538574280906714,26.388183975219725,26.154191513061523,27.173109264373775,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-15,24.96450996398925,25.48644089572394,24.9328779952554,25.29212924560852,213292400,AAPL,-0.0176922216726844,0.1988499026371996,0.2432383254490731,35.31212935134433,-0.1994117234960946,-0.0156760038459711,-0.1837357196501234,0.5538363904033764,26.34649724960327,26.15501461029053,27.1536726474762,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-16,25.15656852722168,25.303432264121287,24.582673096442527,25.095564492042737,224954000,AAPL,0.007693263897808,0.2271873571272125,0.2373533628963131,38.12972525922172,-0.2520362253859929,-0.0629480481539755,-0.1890881772320173,0.5657594459230467,26.319948863983157,26.15729412078857,27.13611075401306,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-17,24.623334884643555,25.362169716114146,24.623334884643555,25.31020192837405,179091200,AAPL,-0.0211965969047455,0.2137765221304664,0.2472421331962571,33.736133431837686,-0.3329311972103994,-0.1169446779652603,-0.2159865192451391,0.5781219734621571,26.22606897354126,26.151293716430665,27.118258037567134,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-18,23.95680427551269,24.74534710968096,23.907096398068227,24.60752307287565,385813200,AAPL,-0.0270690632383246,0.2190648080346927,0.2298882350241501,29.205960642901864,-0.4456868938443996,-0.1826931211410881,-0.2629937727033115,0.5967025976157697,26.082029819488525,26.13772228240967,27.096860780715943,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-21,24.25053596496582,24.259573919163884,23.85287459931844,24.239238091264863,190362400,AAPL,0.0122608878077017,0.2841150722332697,0.2294708993930251,33.44727710576487,-0.5055176109221335,-0.2472580190972972,-0.2582595918248362,0.5831309349178895,25.94680242538452,26.11823638916016,27.07632995605469,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-22,24.22793960571289,24.33865151729253,24.051702101560817,24.26634961449168,131157600,AAPL,-0.0009317880349355,0.2773930845035919,0.22754866719631,33.28208591882763,-0.5484352029784603,-0.3074934558735299,-0.2409417471049303,0.5619751121188769,25.827956008911134,26.100638465881342,27.058619089126587,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-23,24.539737701416016,24.59396368974773,24.221156356864377,24.23697234195334,130629600,AAPL,0.0128693607783967,0.2951764246570987,0.2336131663915036,37.84382124178661,-0.550937340653352,-0.3561822328294943,-0.1947551078238577,0.5484631278877681,25.71193380355835,26.088421592712404,27.04499866485596,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-24,24.40869140625,24.62785701513054,24.390615501147582,24.62785701513054,54281600,AAPL,-0.005340166906448,0.2589767068999243,0.2285465519138108,36.70781141555758,-0.5570730522277998,-0.3963603967091554,-0.1607126555186444,0.5262330126088531,25.59896230697632,26.08069320678711,27.02825849533081,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-28,24.135299682617188,24.33187127102241,23.99069589016272,24.309275527853192,106816800,AAPL,-0.0112005891296085,0.170061206200424,0.2295782123606536,34.388567181137944,-0.5773408491958385,-0.432556487206492,-0.1447843619893464,0.5185017628573123,25.47480640411377,26.06007266998291,27.01111038208008,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-29,24.569116592407227,24.725018291551955,24.144343071899176,24.16693709634289,123724800,AAPL,0.0179743742772948,0.1956786066017691,0.2425227975868123,40.78217831361101,-0.5520343172736304,-0.4564520532199197,-0.0955822640537106,0.5235886804342733,25.366805362701417,26.051818008422853,26.994614696502687,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-30,24.248273849487305,24.5600754839224,24.21664187456549,24.53296334759704,100855200,AAPL,-0.0130587822200768,0.2263010267927258,0.2428295139516544,37.84490384676376,-0.5515105658606849,-0.4754637557480727,-0.0760468101126121,0.5113662545348064,25.253607749938965,26.034041862487797,26.974184103012085,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-31,23.782833099365234,24.18275266894689,23.683417324950423,24.17823455366145,163649200,AAPL,-0.0191947993086489,0.2281248521412795,0.2478790878261303,34.01726961685014,-0.5819443752664277,-0.4967598796517437,-0.085184495614684,0.5151869881063833,25.12911319732666,25.997777633666992,26.94983157157898,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04,23.803163528442383,23.807683366843445,23.046252634712044,23.18407840111881,270597600,AAPL,0.000854836301134,0.2337054912211634,0.2482403591271808,34.32970399997095,-0.5975348825922211,-0.5169148802398392,-0.0806200023523818,0.5327758269653132,25.01783628463745,25.961965103149414,26.92666247367859,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-05,23.20666885375977,23.91613167808176,23.13888680248448,23.893537660989995,223164000,AAPL,-0.0250594705182721,0.2743302407549281,0.2578410088617843,29.861930671555196,-0.6505237739749461,-0.5436366589868606,-0.1068871149880854,0.5502379018675968,24.83346633911133,25.90639331817627,26.902295150756835,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-06,22.75252723693848,23.129854481864832,22.56499529799036,22.72089526054658,273829600,AAPL,-0.0195694444421613,0.1576703187836145,0.2204993666618548,26.982703405994208,-0.7208537321098341,-0.5790800736114553,-0.1417736584983787,0.5567690200034405,24.63486213684082,25.825630111694338,26.874196281433104,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-07,21.792266845703125,22.62373964176444,21.787748730664145,22.296122001314888,324377600,AAPL,-0.0422045595742165,0.2445196957709238,0.2503935743762761,22.125066538655133,-0.8443426623469996,-0.6321325913585641,-0.2122100709884354,0.5859125547370759,24.388809490203855,25.742760200500488,26.84187596321106,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-08,21.90749931335449,22.393278576933778,21.86231126624579,22.266750665978613,283192000,AAPL,0.005287768751514,0.309313984025652,0.2537745513696482,23.89566272671156,-0.9222787765110853,-0.6901618283890684,-0.2321169481220167,0.5869910673437599,24.178004264831543,25.665479736328123,26.81382303237915,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-11,22.26222801208496,22.38197787321368,21.99335451148881,22.36164377172992,198957600,AAPL,0.0161921127398705,0.3746595445491991,0.2638792974101474,29.229962394115343,-0.9445320891168584,-0.7410358805346264,-0.203496208582232,0.5789544596662906,23.978722286224365,25.574055519104004,26.78658473014832,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-12,22.58533096313477,22.75027061471091,22.332273410685225,22.71863863613141,196616800,AAPL,0.0145135047073641,0.3993982317299683,0.2716193440715135,33.78266205222678,-0.9254285278083856,-0.7779144099893782,-0.1475141178190073,0.5724607555919804,23.82937364578247,25.483423805236814,26.762065963745115,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-13,22.0046501159668,22.863236604493096,21.98431601657864,22.6666650246754,249758400,AAPL,-0.0257105307916803,0.4154183123355736,0.2715955962717025,30.04214397435862,-0.946237274958353,-0.8115789829831732,-0.1346582919751797,0.5943507436150145,23.65889902114868,25.385813102722167,26.731164407730105,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-14,22.48591423034668,22.702821679670617,21.63184739745751,22.133442641868854,252680400,AAPL,0.0218710187093895,0.3005050378078628,0.2894446650793346,36.333964918072645,-0.913365654342318,-0.8319363172550022,-0.0814293370873157,0.6283952820863069,23.53496923446655,25.29026836395264,26.704832611083983,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-15,21.94590377807617,22.07695149490277,21.545984318437903,21.7357761368932,319335600,AAPL,-0.0240154990692671,0.371215632809313,0.2935582483290997,32.7723214785178,-0.920280567096718,-0.8496051672233453,-0.0706753998733726,0.6506477556450548,23.37443599700928,25.177668952941893,26.676001491546632,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-19,21.839712142944336,22.289339484794287,21.57761670423745,22.235113496163347,212350800,AAPL,-0.0048387907012477,0.3445232817768154,0.2893979256565985,32.10583034094305,-0.9236818335433412,-0.8644205004873445,-0.0592613330559966,0.655010257424468,23.23525485992432,25.06551052093506,26.645446186065676,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-20,21.86908531188965,22.18540675539229,21.107654617921323,21.48724000536185,289337600,AAPL,0.0013449430447187,0.3119643352072628,0.285533006347412,32.51465943537525,-0.9134771959598068,-0.874231839581837,-0.0392453563779698,0.6852061059992179,23.130868911743164,24.956470108032228,26.61277394294739,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-21,21.75837516784668,22.115364840881966,21.451091652054625,21.93009110846146,208646000,AAPL,-0.0050624039581014,0.2612110622702736,0.2745296956039367,31.73890799614266,-0.9039036914409806,-0.8801662099536658,-0.0237374814873148,0.6837108976297982,23.006260871887207,24.844582786560057,26.58104249000549,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-22,22.91520881652832,22.92424677106106,22.226081590589256,22.28482570933171,263202000,AAPL,0.0531672810932659,0.4607382429939177,0.3356361348911295,46.18669226028045,-0.7938191596132675,-0.8628967998855861,0.0690776402723185,0.718150948028697,22.94062433242798,24.758046493530276,26.555552434921264,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-25,22.467836380004883,22.94005776578175,22.41586858371001,22.937797846687225,207178000,AAPL,-0.0195229482788197,0.4442646040632267,0.3406951002989142,42.44524161706864,-0.7342120522958382,-0.8371598503676365,0.1029477980717983,0.7042965361746284,22.837029266357423,24.67973445892334,26.526754941940307,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-26,22.59210586547852,22.793195583057503,22.158294456126995,22.57854979762794,300308000,AAPL,0.0055309947683359,0.4357893549954482,0.337219319219349,43.80695494228581,-0.6692310029661002,-0.8035740808873293,0.1343430779212291,0.6993397212286199,22.746199989318846,24.60689033508301,26.497976598739623,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-27,21.107654571533203,21.83293345376412,21.0895786665012,21.6996275327327,533478800,AAPL,-0.0657066367688019,0.6819507650996839,0.3998956913581559,33.58496430004218,-0.729111127333411,-0.7886814901765457,0.0595703628431346,0.7567102553535271,22.59481773376465,24.506119384765626,26.462054786682128,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-28,21.25903511047364,21.35619093937194,20.87493163277136,21.19125305642721,222715200,AAPL,0.0071718313575488,0.6888666093832234,0.4022845620516268,35.24439289759268,-0.7556408555423708,-0.7820733632497107,0.0264325077073398,0.7370351875854595,22.42931365966797,24.423649826049804,26.42750324249268,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-29,21.99335289001465,21.99335289001465,21.317781895230507,21.41719764754597,257666000,AAPL,0.0345414444129328,0.5984641700632038,0.4183502898721211,42.7207214566601,-0.7092369068476287,-0.7675060719692943,0.0582691651216655,0.7368410870108562,22.31656761169433,24.34755199432373,26.396087999343877,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,21.787742614746094,21.85100655041401,21.555020969762147,21.796780566100505,163774000,AAPL,-0.0093487462460489,0.5899899199829128,0.4176384543043842,41.28347035108409,-0.681200024195423,-0.75024486241452,0.069044838219097,0.7155190036709737,22.21681308746338,24.26955612182617,26.364324970245363,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-02,21.347156524658203,21.69962806231868,21.301966760975308,21.559542380621536,149428800,AAPL,-0.0202217410898593,0.5878076129206833,0.4181008728100056,38.30928029819502,-0.6866173110795337,-0.7375193521475227,0.050902041067989,0.6991087786781031,22.09401273727417,24.166480598449706,26.33194256782532,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03,21.769664764404297,21.880376641918254,21.256773568571514,21.46464125968709,183857200,AAPL,0.0197922491109321,0.3485736330233671,0.4263919838073511,42.58131567797868,-0.6493325644582271,-0.7198819946096636,0.0705494301514365,0.6937155140115772,22.0221625328064,24.065122146606445,26.29849443435669,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-04,21.9445915222168,22.11042615711119,21.624283163266224,21.77648643832194,185886800,AAPL,0.0080353445818113,0.3487499814807471,0.4210753760684226,44.30107458543734,-0.5987667958045471,-0.6956589548486403,0.0968921590440932,0.6788889054282476,21.981765747070312,23.964912300109862,26.26669041633606,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-05,21.35848999023437,22.01728232988202,21.28352532202926,21.92641412214322,185672400,AAPL,-0.0267082452361465,0.3078237215375062,0.4254631332622512,39.98029943805663,-0.59908072552685,-0.6763433089842822,0.0772625834574322,0.6828080556014271,21.96007690429688,23.859984741210937,26.230048923492436,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-08,21.58339500427246,21.740140928319427,21.13587039055476,21.156314832886697,216085600,AAPL,0.0105300053580998,0.324820217113862,0.402294529435264,42.30566657261168,-0.5745584103657642,-0.6559863292605785,0.0814279188948143,0.6771982328988013,21.943871688842773,23.754449005126958,26.19336100578308,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-09,21.578842163085938,21.794654346432143,21.338042915538264,21.41982411907647,177324800,AAPL,-0.0002109418460637,0.2811164586403791,0.4018086282003931,42.26996415445319,-0.5491612857004107,-0.6346213205485449,0.0854600348481342,0.6614420327555927,21.909702396392824,23.65266342163086,26.15597007751465,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-10,21.415281295776367,21.88779456504508,21.37666287276405,21.79011155008248,169374400,AAPL,-0.0075796869022642,0.2375214256253451,0.3978499279180999,40.93349331797172,-0.5360525958397098,-0.6149075756067779,0.0788549797670681,0.6507055798645522,21.851199913024903,23.548600692749023,26.11511838912964,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-11,21.28580093383789,21.517515006435573,21.033642419452526,21.3062471087929,200298800,AAPL,-0.0060461667605558,0.2156368264275388,0.3937479214161888,39.85909763985201,-0.5300023110511773,-0.5979265226956578,0.0679242116444804,0.6387889375158734,21.815257453918456,23.439733963012696,26.075950021743772,0.0,0.0,0.0,0.0,0.0,0.0
